	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
890.00	125965.30	22.41	1.90	2.10	65.55	-9.27	-2.19	0.00	0.00	1.42	3.39	1.40	-1.00	0.00	0.00	-12.63	474.10	
891.00	124887.10	20.45	3.20	2.10	64.86	-7.30	-1.32	0.00	0.00	1.97	3.53	1.60	-1.00	0.00	0.00	-8.30	675.90	
892.00	124689.40	18.76	2.40	2.10	57.87	-8.12	0.34	0.00	0.00	1.41	3.61	1.70	-1.00	0.00	0.00	-10.68	478.20	
893.00	125125.00	16.63	2.80	2.10	60.01	-7.58	0.14	0.00	0.00	2.45	4.09	2.10	-1.00	0.00	0.00	-5.42	913.80	
894.00	125627.50	23.08	2.70	2.10	80.15	-8.29	-0.22	0.00	0.00	1.84	3.72	1.80	-1.00	0.00	0.00	-10.02	136.30	
895.00	125889.30	12.32	2.20	2.10	35.17	-8.72	0.28	0.00	0.00	1.68	3.16	1.40	-1.00	0.00	0.00	-5.86	398.10	
896.00	125719.30	11.97	3.10	2.10	39.92	-8.32	-1.30	0.00	0.00	2.86	3.02	2.40	-1.00	0.00	0.00	-3.35	228.10	
897.00	127253.30	19.26	2.60	2.10	62.20	-9.89	-1.55	0.00	0.00	1.65	3.89	1.90	-1.00	0.00	0.00	-9.32	610.10	
898.00	127575.40	16.61	2.10	2.10	52.63	-8.72	-1.53	0.00	0.00	1.60	3.38	1.40	-1.00	0.00	0.00	-8.29	932.20	
899.00	129077.90	10.89	3.80	2.10	40.94	-10.44	-1.06	0.00	0.00	3.41	5.00	3.10	-1.00	0.00	0.00	-2.55	591.50	
900.00	148442.90	13.07	2.70	2.10	45.82	-7.80	0.60	0.00	0.00	2.54	4.25	2.30	-1.00	0.00	0.00	-4.11	756.50	
901.00	129207.40	19.39	2.40	2.10	59.40	-13.45	0.24	0.00	0.00	2.06	3.67	1.70	-1.00	0.00	0.00	-7.52	721.00	
902.00	129365.90	24.28	2.50	2.10	84.58	-10.25	0.18	0.00	0.00	1.65	4.07	2.10	-1.00	0.00	0.00	-11.75	879.50	
903.00	129828.10	11.86	1.10	2.10	24.94	-9.55	1.51	0.00	0.00	0.66	2.33	0.40	-1.00	0.00	0.00	-14.31	1341.70	
904.00	129732.00	23.31	2.50	2.10	72.01	-8.55	-0.31	0.00	0.00	2.02	3.60	1.70	-1.00	0.00	0.00	-9.24	1245.60	
905.00	128997.80	19.55	3.00	2.10	70.45	-10.19	-0.73	0.00	0.00	1.65	3.96	2.00	-1.00	0.00	0.00	-9.51	511.40	
906.00	128921.40	17.18	2.80	2.10	58.42	-10.52	-1.45	0.00	0.00	2.07	3.99	2.00	-1.00	0.00	0.00	-6.63	435.00	
907.00	148676.50	19.81	2.60	2.10	64.66	-9.24	-0.85	0.00	0.00	2.14	3.92	2.00	-1.00	0.00	0.00	-7.40	990.10	
908.00	127761.30	10.51	1.10	2.10	22.13	-8.37	4.28	0.00	0.00	0.97	2.65	0.70	-1.00	0.00	0.00	-8.68	1118.10	
909.00	127827.80	15.64	2.10	2.10	45.92	-9.87	-2.05	0.00	0.00	1.84	3.35	1.40	-1.00	0.00	0.00	-6.82	1184.60	
910.00	128016.40	12.24	1.20	2.10	27.74	-9.56	-1.30	0.00	0.00	1.04	2.76	0.80	-1.00	0.00	0.00	-9.44	221.20	
911.00	128685.70	24.67	2.00	2.10	68.69	-9.18	-0.80	0.00	0.00	1.13	3.15	1.20	-1.00	0.00	0.00	-17.45	199.30	
912.00	128161.30	25.08	2.40	2.10	77.07	-9.87	0.06	0.00	0.00	2.12	3.73	1.80	-1.00	0.00	0.00	-9.45	366.10	
913.00	124662.70	10.54	3.80	2.10	44.85	-7.37	-0.61	0.00	0.00	3.64	4.95	3.20	-1.00	0.00	0.00	-2.32	451.50	
914.00	124353.90	10.89	5.00	2.10	58.48	-8.39	1.05	0.00	0.00	4.68	5.99	4.00	-1.00	0.00	0.00	-1.86	142.70	
915.00	120448.50	12.97	3.20	2.10	42.80	-8.04	-1.93	0.00	0.00	2.73	4.45	2.50	-1.00	0.00	0.00	-3.80	77.30	
916.00	120018.60	14.99	2.60	2.10	45.86	-8.88	-0.02	0.00	0.00	2.31	3.74	1.80	-1.00	0.00	0.00	-5.20	927.40	
917.00	120527.50	16.22	3.70	2.10	66.66	-8.71	0.38	0.00	0.00	3.43	5.00	3.10	-1.00	0.00	0.00	-3.78	156.30	
918.00	120692.40	11.35	3.90	2.10	44.26	-7.88	0.17	0.00	0.00	3.50	3.62	3.30	-1.00	0.00	0.00	-2.59	321.20	
919.00	122066.40	21.79	2.40	2.10	68.15	-8.15	0.45	0.00	0.00	2.01	3.74	1.80	-1.00	0.00	0.00	-8.66	415.20	
920.00	121703.10	14.58	2.80	2.10	48.97	-8.40	0.42	0.00	0.00	2.53	4.06	2.10	-1.00	0.00	0.00	-4.61	51.90	
921.00	119879.20	10.17	1.30	2.10	25.49	-7.82	-0.92	0.00	0.00	1.10	2.71	0.80	-1.00	0.00	0.00	-7.37	788.00	
922.00	119447.10	12.79	2.70	2.10	38.43	-7.81	-0.90	0.00	0.00	2.40	3.33	2.00	-1.00	0.00	0.00	-4.25	355.90	
923.00	118007.30	16.88	2.10	2.10	53.76	-7.91	0.93	0.00	0.00	1.74	3.75	1.80	-1.00	0.00	0.00	-7.76	196.10	
924.00	117790.80	28.36	3.40	2.10	100.30	-7.21	0.28	0.00	0.00	2.09	3.82	1.90	-1.00	0.00	0.00	-10.85	1259.60	
925.00	118945.90	17.29	2.30	2.10	54.33	-7.27	1.45	0.00	0.00	2.09	3.51	1.60	-1.00	0.00	0.00	-6.61	1134.70	
926.00	118984.10	12.73	1.60	2.10	31.63	-9.04	-0.71	0.00	0.00	0.96	3.03	1.10	-1.00	0.00	0.00	-10.66	1172.90	
927.00	150792.80	12.02	1.80	2.10	31.80	-8.44	0.78	0.00	0.00	1.52	3.29	1.50	-1.00	0.00	0.00	-6.31	546.40	
928.00	151038.10	14.28	2.70	2.10	40.84	-7.00	1.26	0.00	0.00	1.79	3.74	1.80	-1.00	0.00	0.00	-6.37	791.70	
929.00	150594.60	10.50	2.70	2.10	32.65	-9.58	-0.60	0.00	0.00	2.57	3.49	2.10	-1.00	0.00	0.00	-3.27	348.20	
930.00	122240.50	49.50	4.70	2.10	198.17	-8.21	2.99	0.00	0.00	2.78	4.31	2.40	-1.00	0.00	0.00	-14.24	589.30	
931.00	123833.60	14.49	2.10	2.10	39.66	-9.30	0.68	0.00	0.00	1.82	3.49	1.50	-1.00	0.00	0.00	-6.37	902.40	
932.00	123817.70	15.98	1.90	2.10	41.38	-7.26	-1.24	0.00	0.00	1.03	2.72	0.80	-1.00	0.00	0.00	-12.37	886.50	
933.00	91846.40	12.13	1.90	2.10	32.95	-6.76	0.65	0.00	0.00	1.66	3.30	1.40	-1.00	0.00	0.00	-5.84	915.20	
934.00	123946.10	10.10	4.30	2.10	35.89	-8.36	1.39	0.00	0.00	3.30	2.32	1.60	-1.00	0.00	0.00	-2.45	1014.90	
935.00	149987.80	37.97	2.40	2.10	123.99	-8.58	-0.39	0.00	0.00	1.61	3.69	1.70	-1.00	0.00	0.00	-18.81	1021.40	
936.00	124137.00	15.29	2.40	2.10	45.81	-7.37	1.58	0.00	0.00	1.44	3.47	1.50	-1.00	0.00	0.00	-8.47	1205.80	
937.00	123707.30	21.23	3.50	2.10	79.79	-6.86	-1.37	0.00	0.00	2.95	3.89	2.60	-1.00	0.00	0.00	-5.76	776.10	
938.00	123386.00	14.10	1.70	2.10	33.11	-8.73	0.50	0.00	0.00	1.23	2.61	0.70	-1.00	0.00	0.00	-9.16	454.80	
939.00	122885.50	11.38	2.60	2.10	37.51	-9.46	0.13	0.00	0.00	2.44	4.01	2.10	-1.00	0.00	0.00	-3.72	1234.30	
940.00	122696.40	10.50	2.30	2.10	25.35	-8.24	0.01	0.00	0.00	1.66	1.78	0.90	-1.00	0.00	0.00	-5.06	1045.20	
941.00	122975.80	10.67	1.60	2.10	25.11	-10.05	1.21	0.00	0.00	1.22	3.11	1.20	-1.00	0.00	0.00	-7.00	44.60	
942.00	150423.70	14.62	2.30	2.10	44.43	-6.76	-1.68	0.00	0.00	2.06	3.78	1.80	-1.00	0.00	0.00	-5.67	177.30	
943.00	150045.10	27.10	2.50	2.10	78.32	-8.20	0.10	0.00	0.00	1.80	3.28	1.30	-1.00	0.00	0.00	-12.01	1078.70	
944.00	123084.60	22.66	2.20	2.10	71.99	-9.38	0.85	0.00	0.00	1.23	3.58	1.60	-1.00	0.00	0.00	-14.73	153.40	
945.00	129926.90	21.25	2.20	2.10	60.04	-9.03	-1.30	0.00	0.00	1.79	3.45	1.50	-1.00	0.00	0.00	-9.48	1440.50	
946.00	130093.40	10.13	1.60	2.10	22.97	-9.65	-1.24	0.00	0.00	1.42	2.81	1.20	-1.00	0.00	0.00	-5.71	1607.00	
947.00	142807.80	21.63	2.30	2.10	69.87	-7.60	-0.24	0.00	0.00	1.60	3.67	1.70	-1.00	0.00	0.00	-10.83	241.40	
948.00	134813.30	12.23	1.30	2.10	27.73	-7.63	1.27	0.00	0.00	1.00	2.83	0.90	-1.00	0.00	0.00	-9.74	1206.90	
949.00	142737.20	14.89	2.10	2.10	42.54	-7.00	-0.40	0.00	0.00	1.75	3.43	1.50	-1.00	0.00	0.00	-6.80	170.80	
950.00	135122.40	13.48	3.10	2.10	38.03	-7.45	0.23	0.00	0.00	2.57	2.34	2.10	-1.00	0.00	0.00	-4.20	236.00	
951.00	135799.80	10.67	3.30	2.10	41.49	-7.53	0.44	0.00	0.00	3.03	4.85	2.90	-1.00	0.00	0.00	-2.82	913.40	
952.00	135337.30	14.07	2.30	2.10	40.35	-8.00	3.69	0.00	0.00	2.02	3.43	1.50	-1.00	0.00	0.00	-5.57	450.90	
953.00	134517.20	10.22	2.20	2.10	25.00	-9.77	-0.53	0.00	0.00	1.88	1.90	1.40	-1.00	0.00	0.00	-4.36	910.80	
954.00	134451.00	19.08	3.00	2.10	71.01	-8.09	-0.15	0.00	0.00	2.71	4.33	2.40	-1.00	0.00	0.00	-5.64	844.60	
955.00	133659.20	10.46	1.70	2.10	24.52	-9.37	-1.66	0.00	0.00	1.08	1.97	1.00	-1.00	0.00	0.00	-7.73	52.80	
956.00	143346.90	37.23	2.60	2.10	116.98	-6.25	1.47	0.00	0.00	1.32	3.30	1.30	-1.00	0.00	0.00	-22.52	780.50	
957.00	134030.80	42.22	3.80	2.10	164.56	-8.01	0.16	0.00	0.00	2.57	4.42	2.50	-1.00	0.00	0.00	-13.16	424.40	
958.00	134169.30	14.44	3.30	2.10	46.52	-10.17	0.46	0.00	0.00	2.81	4.04	2.10	-1.00	0.00	0.00	-4.11	562.90	
959.00	142934.70	14.01	1.20	2.10	33.26	-7.22	-1.00	0.00	0.00	0.99	2.67	0.70	-1.00	0.00	0.00	-11.29	368.30	
960.00	134272.70	16.42	2.80	2.10	54.73	-9.05	-0.30	0.00	0.00	2.56	4.05	2.10	-1.00	0.00	0.00	-5.14	666.30	
961.00	135955.30	11.12	1.70	2.10	31.01	-8.80	-2.07	0.00	0.00	1.35	3.17	1.20	-1.00	0.00	0.00	-6.58	1068.90	
962.00	137186.80	21.33	2.30	2.10	64.79	-8.30	0.30	0.00	0.00	1.81	3.57	1.60	-1.00	0.00	0.00	-9.45	1020.40	
963.00	140257.70	17.19	2.40	2.10	57.47	-7.82	0.63	0.00	0.00	2.09	3.64	1.70	-1.00	0.00	0.00	-6.57	251.30	
964.00	140010.00	13.00	1.90	2.10	29.25	-9.16	0.17	0.00	0.00	0.95	2.50	0.60	-1.00	0.00	0.00	-10.96	3.60	
965.00	142144.70	20.70	1.90	2.10	61.94	-8.78	0.23	0.00	0.00	1.69	3.39	1.40	-1.00	0.00	0.00	-9.80	858.30	
966.00	141069.30	17.80	2.40	2.10	50.73	-8.31	-2.05	0.00	0.00	2.01	3.47	1.50	-1.00	0.00	0.00	-7.10	1062.90	
967.00	141465.20	19.06	2.80	2.10	54.26	-8.34	-0.48	0.00	0.00	1.72	3.31	1.40	-1.00	0.00	0.00	-8.89	178.80	
968.00	141414.70	20.58	2.00	2.10	60.08	-7.46	1.70	0.00	0.00	1.40	3.30	1.40	-1.00	0.00	0.00	-11.76	128.30	
969.00	142316.80	19.95	1.50	2.10	50.43	-7.96	-1.76	0.00	0.00	1.28	2.95	1.00	-1.00	0.00	0.00	-12.46	1030.40	
970.00	139988.10	14.66	4.20	2.10	37.01	-7.32	-0.60	0.00	0.00	1.12	2.65	0.70	-1.00	0.00	0.00	-10.46	1261.70	
971.00	138132.70	10.91	2.70	2.10	34.77	-8.19	-1.31	0.00	0.00	2.49	3.09	1.90	-1.00	0.00	0.00	-3.51	686.30	
972.00	138103.00	12.20	2.10	2.10	34.37	-9.22	-0.67	0.00	0.00	1.57	3.19	1.20	-1.00	0.00	0.00	-6.23	656.60	
973.00	138497.90	12.92	2.10	2.10	34.71	-8.78	-1.36	0.00	0.00	1.84	2.99	1.70	-1.00	0.00	0.00	-5.60	1051.50	
974.00	138517.20	14.72	1.30	2.10	32.00	-9.44	1.51	0.00	0.00	1.11	2.38	0.90	-1.00	0.00	0.00	-10.57	1070.80	
975.00	138866.10	28.22	1.70	2.10	76.40	-8.63	0.34	0.00	0.00	1.23	3.05	1.10	-1.00	0.00	0.00	-18.41	139.70	
976.00	138752.80	13.57	2.30	2.10	35.59	-10.03	1.02	0.00	0.00	1.55	3.44	1.50	-1.00	0.00	0.00	-7.00	26.40	
977.00	133644.10	10.45	3.40	2.10	31.84	-7.92	0.83	0.00	0.00	2.48	3.89	1.90	-1.00	0.00	0.00	-3.37	37.70	
978.00	143625.00	10.97	2.40	2.10	30.31	-6.64	1.09	0.00	0.00	2.20	3.37	1.60	-1.00	0.00	0.00	-3.99	1058.60	
979.00	130522.30	10.34	2.20	2.10	25.17	-12.15	1.14	0.00	0.00	1.88	2.65	1.20	-1.00	0.00	0.00	-4.39	2035.90	
980.00	130433.50	16.31	3.00	2.10	50.92	-10.73	-0.80	0.00	0.00	2.32	3.61	1.70	-1.00	0.00	0.00	-5.63	1947.10	
981.00	145994.70	12.26	2.40	2.10	32.72	-7.80	-1.15	0.00	0.00	1.96	3.53	1.60	-1.00	0.00	0.00	-5.01	868.30	
982.00	130695.10	14.19	2.40	2.10	45.35	-10.22	-1.30	0.00	0.00	1.90	3.79	1.80	-1.00	0.00	0.00	-5.97	2208.70	
983.00	145593.60	10.21	1.60	2.10	25.62	-7.98	-0.87	0.00	0.00	1.38	2.87	0.90	-1.00	0.00	0.00	-5.90	467.20	
984.00	145743.70	18.51	2.50	2.10	58.84	-7.61	-1.63	0.00	0.00	2.01	3.64	1.70	-1.00	0.00	0.00	-7.37	617.30	
985.00	130367.10	34.85	2.80	2.10	117.97	-11.27	-0.48	0.00	0.00	1.09	3.80	1.90	-1.00	0.00	0.00	-25.49	1880.70	
986.00	146892.30	14.51	2.50	2.10	49.21	-6.91	-0.87	0.00	0.00	2.13	3.84	1.90	-1.00	0.00	0.00	-5.46	485.90	
987.00	130217.50	15.03	2.20	2.10	42.03	-9.42	0.29	0.00	0.00	2.00	3.30	1.70	-1.00	0.00	0.00	-6.02	1731.10	
988.00	130180.80	10.08	2.30	2.10	28.80	-11.25	0.39	0.00	0.00	2.04	3.47	1.50	-1.00	0.00	0.00	-3.95	1694.40	
989.00	130255.50	16.18	3.50	2.10	54.93	-9.79	-0.88	0.00	0.00	2.47	3.66	1.70	-1.00	0.00	0.00	-5.24	1769.10	
990.00	130287.80	22.13	2.80	2.10	74.38	-10.99	-0.07	0.00	0.00	1.67	3.98	2.00	-1.00	0.00	0.00	-10.60	1801.40	
991.00	147050.30	22.46	3.20	2.10	85.08	-7.85	0.36	0.00	0.00	2.80	4.48	2.50	-1.00	0.00	0.00	-6.43	643.90	
992.00	148290.00	12.55	1.90	2.10	36.46	-8.66	1.12	0.00	0.00	1.12	3.41	1.50	-1.00	0.00	0.00	-9.00	603.60	
993.00	130817.80	33.08	3.00	2.10	107.89	-10.34	-0.22	0.00	0.00	2.25	3.67	1.70	-1.00	0.00	0.00	-11.75	2331.40	
994.00	130940.90	15.56	2.20	11.10	159.62	-9.32	0.35	0.00	0.00	1.95	3.87	1.60	-1.00	0.00	0.00	-6.38	227.30	
995.00	131776.60	11.29	3.00	2.10	38.69	-9.10	0.12	0.00	0.00	2.49	4.24	2.30	-1.00	0.00	0.00	-3.63	730.20	
996.00	131716.80	13.48	2.00	2.10	35.39	-11.17	-1.76	0.00	0.00	1.72	2.78	1.30	-1.00	0.00	0.00	-6.29	670.40	
997.00	132219.80	10.83	2.20	2.10	30.94	-9.28	0.31	0.00	0.00	1.95	3.54	1.60	-1.00	0.00	0.00	-4.45	1173.40	
998.00	132662.70	10.25	3.00	2.10	36.97	-8.95	-0.69	0.00	0.00	2.83	3.65	2.10	-1.00	0.00	0.00	-2.90	336.30	
999.00	133007.90	14.35	2.40	2.10	38.38	-11.65	-1.94	0.00	0.00	1.81	2.93	1.00	-1.00	0.00	0.00	-6.34	681.50	
1000.00	132900.90	14.58	2.10	2.10	44.23	-11.15	1.30	0.00	0.00	1.57	3.56	1.60	-1.00	0.00	0.00	-7.45	574.50	
1001.00	131703.90	11.96	1.90	2.10	32.16	-10.09	2.10	0.00	0.00	1.68	3.52	1.60	-1.00	0.00	0.00	-5.69	657.50	
1002.00	144679.70	26.71	2.50	2.10	85.01	-7.46	1.66	0.00	0.00	1.94	3.58	1.60	-1.00	0.00	0.00	-10.99	833.30	
1003.00	131031.70	23.70	3.80	2.10	86.51	-9.89	0.44	0.00	0.00	3.47	4.53	2.60	-1.00	0.00	0.00	-5.46	2545.30	
1004.00	145358.70	18.79	1.80	2.10	51.32	-8.04	-0.69	0.00	0.00	1.35	3.16	1.20	-1.00	0.00	0.00	-11.11	232.30	
1005.00	145329.90	22.80	2.10	2.10	65.26	-7.78	-1.25	0.00	0.00	1.76	3.15	1.20	-1.00	0.00	0.00	-10.35	203.50	
1006.00	145236.00	15.37	2.00	2.10	46.91	-7.99	1.65	0.00	0.00	1.57	3.25	1.30	-1.00	0.00	0.00	-7.80	109.60	
1007.00	144947.10	16.32	2.40	2.10	49.50	-7.53	-0.49	0.00	0.00	2.11	3.77	1.80	-1.00	0.00	0.00	-6.18	1100.70	
1008.00	131239.40	14.55	1.90	2.10	38.67	-9.42	2.02	0.00	0.00	1.72	2.81	1.60	-1.00	0.00	0.00	-6.78	193.00	
1009.00	142078.00	14.91	1.90	2.10	39.92	-7.99	-0.42	0.00	0.00	1.46	3.21	1.40	-1.00	0.00	0.00	-8.16	791.60	
1010.00	117658.40	26.19	2.90	2.10	96.52	-9.96	0.34	0.00	0.00	2.20	4.22	2.30	-1.00	0.00	0.00	-9.51	1127.20	
1011.00	153713.60	18.06	1.80	2.10	50.54	-9.54	1.13	0.00	0.00	1.63	3.37	1.40	-1.00	0.00	0.00	-8.87	907.20	
1012.00	103324.40	13.22	3.20	2.10	35.88	-8.41	0.46	0.00	0.00	2.77	3.05	1.10	-1.00	0.00	0.00	-3.82	873.20	
1013.00	103362.40	22.30	3.80	2.10	101.60	-10.08	-1.99	0.00	0.00	2.98	5.34	3.40	-1.00	0.00	0.00	-5.99	911.20	
1014.00	103410.00	19.93	2.30	2.10	61.80	-9.45	-0.25	0.00	0.00	1.89	3.63	1.70	-1.00	0.00	0.00	-8.41	958.80	
1015.00	104205.70	20.26	2.50	2.10	68.70	-7.80	0.34	0.00	0.00	1.80	3.58	1.60	-1.00	0.00	0.00	-9.02	474.50	
1016.00	103929.70	34.56	2.90	2.10	110.26	-7.57	-2.36	0.00	0.00	1.84	3.43	1.50	-1.00	0.00	0.00	-15.02	198.50	
1017.00	103186.60	13.24	2.00	2.10	36.74	-8.30	-0.32	0.00	0.00	1.80	3.48	1.50	-1.00	0.00	0.00	-5.89	735.40	
1018.00	102957.70	11.51	1.90	2.10	26.15	-8.12	-0.71	0.00	0.00	1.23	2.72	0.80	-1.00	0.00	0.00	-7.46	506.50	
1019.00	101804.30	18.84	2.50	2.10	61.25	-7.36	0.03	0.00	0.00	2.23	3.84	1.90	-1.00	0.00	0.00	-6.75	633.10	
1020.00	101658.10	16.58	2.90	2.10	51.39	-7.09	-0.20	0.00	0.00	2.67	4.07	2.10	-1.00	0.00	0.00	-4.97	486.90	
1021.00	102314.60	21.48	2.70	2.10	70.99	-8.00	1.25	0.00	0.00	2.14	3.79	1.80	-1.00	0.00	0.00	-8.03	1143.40	
1022.00	154037.90	13.18	2.70	2.10	43.24	-8.11	-2.03	0.00	0.00	2.53	3.17	2.10	-1.00	0.00	0.00	-4.16	1231.50	
1023.00	102874.70	22.17	1.90	2.10	62.22	-8.77	-0.04	0.00	0.00	1.61	3.42	1.50	-1.00	0.00	0.00	-11.00	423.50	
1024.00	102565.40	11.16	1.90	2.10	27.37	-8.38	0.62	0.00	0.00	1.52	2.72	1.50	-1.00	0.00	0.00	-5.88	114.20	
1025.00	104499.90	10.47	1.70	2.10	23.77	-8.22	0.18	0.00	0.00	1.48	2.66	0.90	-1.00	0.00	0.00	-5.66	768.70	
1026.00	104570.40	15.84	2.30	2.10	48.14	-8.60	-0.24	0.00	0.00	2.04	3.57	1.60	-1.00	0.00	0.00	-6.21	839.20	
1027.00	105947.10	17.92	2.00	2.10	54.71	-7.65	0.24	0.00	0.00	1.45	3.45	1.50	-1.00	0.00	0.00	-9.89	935.90	
1028.00	105857.90	13.54	4.10	2.10	51.32	-8.04	0.68	0.00	0.00	2.91	4.47	2.50	-1.00	0.00	0.00	-3.72	846.70	
1029.00	106136.30	18.12	2.40	2.10	60.79	-5.99	-0.59	0.00	0.00	2.19	3.78	1.80	-1.00	0.00	0.00	-6.63	1125.10	
1030.00	106722.90	17.25	2.10	2.10	51.82	-6.76	1.65	0.00	0.00	1.48	3.50	1.60	-1.00	0.00	0.00	-9.33	431.70	
1031.00	117590.40	23.58	4.80	2.10	92.24	-7.68	-0.39	0.00	0.00	3.04	4.53	2.60	-1.00	0.00	0.00	-6.20	1059.20	
1032.00	153096.80	11.00	3.60	2.10	34.95	-8.40	0.28	0.00	0.00	2.53	3.50	1.80	-1.00	0.00	0.00	-3.47	290.40	
1033.00	105637.80	12.91	2.90	2.10	40.68	-7.37	0.67	0.00	0.00	2.06	3.81	1.90	-1.00	0.00	0.00	-5.01	626.60	
1034.00	105551.20	16.67	2.70	2.10	52.65	-7.97	-1.25	0.00	0.00	2.14	3.69	1.70	-1.00	0.00	0.00	-6.24	540.00	
1035.00	104867.60	23.40	2.50	2.10	69.64	-8.95	0.57	0.00	0.00	1.74	3.26	1.30	-1.00	0.00	0.00	-10.79	1136.40	
1036.00	104713.20	11.68	3.70	2.10	45.15	-8.15	-0.52	0.00	0.00	3.54	3.71	3.10	-1.00	0.00	0.00	-2.64	982.00	
1037.00	105170.10	13.64	2.50	2.10	40.75	-7.57	0.73	0.00	0.00	1.82	3.24	1.30	-1.00	0.00	0.00	-6.00	158.90	
1038.00	105317.10	13.89	1.10	2.10	32.53	-7.50	-0.01	0.00	0.00	0.93	2.66	0.70	-1.00	0.00	0.00	-11.90	305.90	
1039.00	153264.40	10.12	1.40	2.10	23.95	-8.22	1.71	0.00	0.00	1.27	2.87	0.90	-1.00	0.00	0.00	-6.39	458.00	
1040.00	105377.00	17.37	2.00	2.10	46.40	-7.25	0.36	0.00	0.00	1.66	3.36	1.40	-1.00	0.00	0.00	-8.36	365.80	
1041.00	154074.60	14.56	2.70	2.10	51.42	-8.98	-2.17	0.00	0.00	1.34	3.77	1.80	-1.00	0.00	0.00	-8.72	1268.20	
1042.00	101554.80	25.53	2.90	2.10	87.26	-6.84	-0.05	0.00	0.00	2.09	3.91	2.00	-1.00	0.00	0.00	-9.78	383.60	
1043.00	95641.20	15.27	3.20	2.10	59.40	-6.78	0.34	0.00	0.00	2.59	4.27	2.30	-1.00	0.00	0.00	-4.71	870.00	
1044.00	95487.70	11.72	2.20	2.10	30.01	-7.50	-1.25	0.00	0.00	1.87	2.66	1.40	-1.00	0.00	0.00	-5.01	716.50	
1045.00	95674.30	11.14	2.00	2.10	27.86	-9.85	1.02	0.00	0.00	1.73	2.54	1.30	-1.00	0.00	0.00	-5.14	903.10	
1046.00	95990.50	16.74	2.80	2.10	59.34	-7.96	-2.57	0.00	0.00	2.59	4.45	2.50	-1.00	0.00	0.00	-5.17	1219.30	
1047.00	96326.10	14.53	2.70	2.10	37.29	-8.25	0.44	0.00	0.00	1.44	2.36	0.90	-1.00	0.00	0.00	-8.09	274.90	
1048.00	96293.00	15.55	2.50	2.10	51.08	-8.16	-0.73	0.00	0.00	1.62	4.00	2.10	-1.00	0.00	0.00	-7.68	241.80	
1049.00	155211.80	21.09	2.80	2.10	60.92	-9.24	-0.64	0.00	0.00	1.40	3.09	1.10	-1.00	0.00	0.00	-12.07	1125.40	
1050.00	95397.00	14.04	2.50	2.10	41.68	-7.21	-0.86	0.00	0.00	1.71	3.40	1.40	-1.00	0.00	0.00	-6.59	625.80	
1051.00	93137.80	17.82	2.50	2.10	60.69	-8.09	1.93	0.00	0.00	2.13	3.96	2.00	-1.00	0.00	0.00	-6.71	926.60	
1052.00	92724.70	12.82	1.70	2.10	33.09	-8.31	-3.02	0.00	0.00	0.93	2.97	1.00	-1.00	0.00	0.00	-11.02	513.50	
1053.00	155373.50	12.62	1.10	2.10	27.95	-8.84	3.01	0.00	0.00	0.68	2.29	0.30	-1.00	0.00	0.00	-14.90	7.10	
1054.00	93434.40	11.91	2.20	2.10	35.24	-7.32	-1.52	0.00	0.00	1.82	3.26	1.40	-1.00	0.00	0.00	-5.23	1223.20	
1055.00	95102.90	11.88	3.40	2.10	39.09	-7.58	-0.19	0.00	0.00	2.62	4.15	2.20	-1.00	0.00	0.00	-3.63	331.70	
1056.00	94198.30	14.99	3.00	2.10	55.07	-7.83	1.07	0.00	0.00	2.72	4.29	2.40	-1.00	0.00	0.00	-4.40	707.10	
1057.00	96723.70	16.68	2.20	2.10	48.37	-7.28	1.00	0.00	0.00	1.86	3.51	1.60	-1.00	0.00	0.00	-7.19	672.50	
1058.00	96823.20	13.55	4.20	2.10	50.18	-6.76	-0.55	0.00	0.00	3.78	2.12	0.30	-1.00	0.00	0.00	-2.87	772.00	
1059.00	99134.50	13.03	2.60	2.10	41.46	-7.57	0.39	0.00	0.00	2.12	3.45	1.80	-1.00	0.00	0.00	-4.92	523.30	
1060.00	98586.50	16.92	2.40	2.10	54.60	-8.43	-0.81	0.00	0.00	1.92	3.86	1.90	-1.00	0.00	0.00	-7.07	1255.30	
1061.00	99419.10	10.53	3.10	2.10	28.22	-6.76	-0.60	0.00	0.00	2.88	2.13	1.30	-1.00	0.00	0.00	-2.93	807.90	
1062.00	154453.30	22.03	6.50	5.00	110.24	-7.29	-0.93	0.00	0.00	2.12	5.36	1.30	-1.00	0.00	0.00	-8.30	34.10	
1063.00	101166.10	20.80	2.40	2.10	73.20	-8.28	-0.08	0.00	0.00	1.07	3.92	2.00	-1.00	0.00	0.00	-15.49	1274.90	
1064.00	100625.20	13.24	3.00	2.10	34.55	-7.56	0.61	0.00	0.00	1.60	2.78	0.80	-1.00	0.00	0.00	-6.63	734.00	
1065.00	98532.40	14.09	3.60	2.10	62.79	-7.80	-1.81	0.00	0.00	3.29	5.04	3.10	-1.00	0.00	0.00	-3.43	1201.20	
1066.00	98431.70	17.55	3.00	2.10	68.20	-6.75	1.16	0.00	0.00	2.85	4.57	2.60	-1.00	0.00	0.00	-4.93	1100.50	
